item,itemLabel,date,deaths,country,countryLabel,latitude,longitude,coord
http://www.wikidata.org/entity/Q11737189,Q11737189,2009-02-27T00:00:00Z,,,,52.85,18.3333,Point(18.3333 52.85)
http://www.wikidata.org/entity/Q11737189,Q11737189,2009-02-27T00:00:00Z,,,,52.85,18.3333,Point(18.3333 52.85)
http://www.wikidata.org/entity/Q11737194,Q11737194,1981-03-26T00:00:00Z,,,,54.4658,17.0292,Point(17.0292 54.4658)
http://www.wikidata.org/entity/Q11737194,Q11737194,1981-03-26T00:00:00Z,,,,54.4658,17.0292,Point(17.0292 54.4658)
http://www.wikidata.org/entity/Q11737195,1951 LOT Li-2 Tuszyn air disaster,1951-11-15T00:00:00Z,18,,,51.5803,19.5067,Point(19.5067 51.5803)
http://www.wikidata.org/entity/Q11737197,Q11737197,2004-02-26T00:00:00Z,,,,43.19375,17.911833,Point(17.911833 43.19375)
http://www.wikidata.org/entity/Q11737199,Q11737199,2009-03-31T00:00:00Z,,,,54.5831,18.5092,Point(18.5092 54.5831)
http://www.wikidata.org/entity/Q11737200,Q11737200,1957-05-22T00:00:00Z,,,,41.6025,-81.3447,Point(-81.3447 41.6025)
http://www.wikidata.org/entity/Q11737200,Q11737200,1957-05-22T00:00:00Z,,,,41.6025,-81.3447,Point(-81.3447 41.6025)
http://www.wikidata.org/entity/Q11737201,Q11737201,2009-04-29T00:00:00Z,,,,-4.85,16.9833,Point(16.9833 -4.85)
http://www.wikidata.org/entity/Q11737202,Q11737202,1935-05-18T00:00:00Z,,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737202,Q11737202,1935-05-18T00:00:00Z,,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737202,Q11737202,1935-05-18T00:00:00Z,,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737202,Q11737202,1935-05-18T00:00:00Z,,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737204,Pe-2 aircraft disaster in Poznań,1952-06-10T00:00:00Z,9,,,52.4,16.93511,Point(16.93511 52.4)
http://www.wikidata.org/entity/Q11737204,Pe-2 aircraft disaster in Poznań,1952-06-10T00:00:00Z,http://www.wikidata.org/.well-known/genid/9a8ad606a7ab674adc5946a2022484c9,,,52.4,16.93511,Point(16.93511 52.4)
http://www.wikidata.org/entity/Q11737207,Q11737207,2006-10-19T00:00:00Z,,,,41.2617,69.3092,Point(69.3092 41.2617)
http://www.wikidata.org/entity/Q11737207,Q11737207,2006-10-19T00:00:00Z,,,,41.2617,69.3092,Point(69.3092 41.2617)
http://www.wikidata.org/entity/Q11737208,Q11737208,1991-01-10T00:00:00Z,,,,49.2114,22.3289,Point(22.3289 49.2114)
http://www.wikidata.org/entity/Q11737208,Q11737208,1991-01-10T00:00:00Z,,,,49.2114,22.3289,Point(22.3289 49.2114)
http://www.wikidata.org/entity/Q11737210,Aeroflot Flight 6551,1973-05-11T00:00:00Z,63,,,50.4333,80.2667,Point(80.2667 50.4333)
http://www.wikidata.org/entity/Q11737212,Aeroflot Flight 8641,1982-06-28T00:00:00Z,132,,,52.05,29.2667,Point(29.2667 52.05)
http://www.wikidata.org/entity/Q11737219,LOT Polish Airlines Flight 232,1957-06-14T00:00:00Z,9,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737219,LOT Polish Airlines Flight 232,1957-06-14T00:00:00Z,9,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737219,LOT Polish Airlines Flight 232,1957-06-14T00:00:00Z,9,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737219,LOT Polish Airlines Flight 232,1957-06-14T00:00:00Z,9,,,55.75,37.616667,Point(37.616667 55.75)
http://www.wikidata.org/entity/Q11737220,Q11737220,2009-10-26T00:00:00Z,,,,53.864722222222,28.092777777778,Point(28.092777777 53.864722222)
http://www.wikidata.org/entity/Q11737236,Q11737236,2009-01-30T00:00:00Z,,,,38.3997,-82.5786,Point(-82.5786 38.3997)
http://www.wikidata.org/entity/Q11737236,Q11737236,2009-01-30T00:00:00Z,,,,38.3997,-82.5786,Point(-82.5786 38.3997)
http://www.wikidata.org/entity/Q11737239,Q11737239,1975-02-09T00:00:00Z,,,,35.5167,24.0167,Point(24.0167 35.5167)
http://www.wikidata.org/entity/Q11989628,British European Airways Flight 530,1946-08-07T00:00:00Z,3,,,60.377777777778,11.158333333333,Point(11.158333333 60.377777777)
http://www.wikidata.org/entity/Q11991955,Helikopter Service Flight 165,1978-06-26T00:00:00Z,18,,,61.01666667,2.8,Point(2.8 61.01666667)
http://www.wikidata.org/entity/Q12252637,Q12252637,2010-10-12T00:00:00Z,3,,,43.2205,-1.5056,Point(-1.5056 43.2205)
http://www.wikidata.org/entity/Q13592575,2013 Polar Airlines Mil Mi-8 crash,2013-07-02T00:00:00Z,24,,,69.707777777778,139.43833333333,Point(139.438333333 69.707777777)
http://www.wikidata.org/entity/Q14778492,Aeroflot Flight 528,1987-06-19T00:00:00Z,8,,,46.81444444,36.7875,Point(36.7875 46.81444444)
http://www.wikidata.org/entity/Q15077425,1951 Atlantic C-124 disappearance,1951-03-23T00:00:00Z,53,,,50.75,-24.05,Point(-24.05 50.75)
http://www.wikidata.org/entity/Q15087637,Aeroflot Flight 2003,1976-01-03T00:00:00Z,62,,,55.58694444,37.15833333,Point(37.15833333 55.58694444)
http://www.wikidata.org/entity/Q15222832,Aeroflot Flight 51,1967-12-30T00:00:00Z,43,,,56.8733,21.2044,Point(21.2044 56.8733)
http://www.wikidata.org/entity/Q15240032,Aeroflot Flight 2415,1976-11-28T00:00:00Z,73,,,56.01972222,37.29166667,Point(37.29166667 56.01972222)
http://www.wikidata.org/entity/Q15266139,Philippine Airlines Flight 206,1987-06-26T00:00:00Z,50,,,16.31916667,120.80166667,Point(120.80166667 16.31916667)
http://www.wikidata.org/entity/Q15316781,Aeroflot Flight 892,1986-12-12T00:00:00Z,72,,,52.38638889,13.5675,Point(13.5675 52.38638889)
http://www.wikidata.org/entity/Q15402066,1968 Kham Duc C-130 shootdown,1968-05-12T00:00:00Z,155,,,15.43819444,107.7969028,Point(107.7969028 15.43819444)
http://www.wikidata.org/entity/Q15421709,2013 Irkutsk Antonov An-12 crash,2013-12-26T00:00:00Z,9,,,52.63333333,104.2666667,Point(104.2666667 52.63333333)
http://www.wikidata.org/entity/Q15621252,Aeroflot Flight 3603,1981-11-17T00:00:00Z,99,,,69.29380556,87.30069444,Point(87.30069444 69.29380556)
http://www.wikidata.org/entity/Q15642802,Aeroflot Flight 2230,1967-11-16T00:00:00Z,107,,,56.74,60.87055556,Point(60.87055556 56.74)
http://www.wikidata.org/entity/Q15644543,Aeroflot Flight 811,1981-08-24T00:00:00Z,37,,,50.0194,130.467,Point(130.467 50.0194)
http://www.wikidata.org/entity/Q15831524,Royal Air Force NS11 crash,1919-07-15T00:00:00Z,9,,,52.951,1.043,Point(1.043 52.951)
http://www.wikidata.org/entity/Q15839379,Columbus disaster,1923-01-13T00:00:00Z,4,,,23.136667,-82.358889,Point(-82.358889 23.136667)
http://www.wikidata.org/entity/Q15940165,Haughey Air AgustaWestland AW139 crash,2014-03-13T00:00:00Z,4,,,52.4778,1.54389,Point(1.54389 52.4778)
http://www.wikidata.org/entity/Q15942402,Formosa Airlines Flight 7601,1997-08-10T00:00:00Z,16,,,26.23048,119.99321,Point(119.99321 26.23048)
http://www.wikidata.org/entity/Q15961958,Aeroflot Flight 3519,1984-12-23T00:00:00Z,110,,,56.1717,92.4933,Point(92.4933 56.1717)
http://www.wikidata.org/entity/Q16000671,1934 Swissair Tuttlingen accident,1934-07-27T00:00:00Z,12,,,48.018638888889,8.7964722222222,Point(8.796472222 48.018638888)
http://www.wikidata.org/entity/Q16000679,1940 Deutsche Lufthansa Ju 90 crash,1940-11-08T00:00:00Z,29,,,51.281,14.04,Point(14.04 51.281)
http://www.wikidata.org/entity/Q16000689,1945 Beijing C-46 crash,1945-10-12T00:00:00Z,59,,,39.86313333,116.11472778,Point(116.11472778 39.86313333)
http://www.wikidata.org/entity/Q16057145,1998 Sudan Air Force crash,1998-02-12T00:00:00Z,26,,,8.61616,33.0677,Point(33.0677 8.61616)
http://www.wikidata.org/entity/Q16165823,Aeroflot Flight 630,1973-02-24T00:00:00Z,79,,,40.45333333,69.38055556,Point(69.38055556 40.45333333)
http://www.wikidata.org/entity/Q16165837,Aeroflot Flight 699,1988-01-18T00:00:00Z,11,,,40.06527778,53.00629722,Point(53.00629722 40.06527778)
http://www.wikidata.org/entity/Q16202320,Pakistan International Airlines Flight 404,1989-08-25T00:00:00Z,54,,,35.2369,74.5901,Point(74.5901 35.2369)
http://www.wikidata.org/entity/Q16219320,Aeroflot Flight 1802,1976-05-15T00:00:00Z,52,,,51.28333333,31.41666667,Point(31.41666667 51.28333333)
http://www.wikidata.org/entity/Q16257126,1990 British Army Gazelle shootdown,1990-02-11T00:00:00Z,0,,,54.4133,-7.05833,Point(-7.05833 54.4133)
http://www.wikidata.org/entity/Q16485896,Aeroflot Flight 2174,1971-12-01T00:00:00Z,57,,,51.565,46.04666667,Point(46.04666667 51.565)
http://www.wikidata.org/entity/Q16486635,1976 Anapa mid-air collision,1976-09-09T00:00:00Z,70,,,44.55,37.3,Point(37.3 44.55)
http://www.wikidata.org/entity/Q16487613,Aeroflot Flight 558,1972-08-31T00:00:00Z,102,,,53.59972222,58.815,Point(58.815 53.59972222)
http://www.wikidata.org/entity/Q16487764,Aeroflot Flight 1036,1972-10-01T00:00:00Z,109,,,43.38694444,39.89833333,Point(39.89833333 43.38694444)
http://www.wikidata.org/entity/Q16487895,Aeroflot Flight 164,1958-09-07T00:00:00Z,,,,50.43333333,56.11666667,Point(56.11666667 50.43333333)
http://www.wikidata.org/entity/Q16488142,Aeroflot Flight 20/101,1965-01-04T00:00:00Z,64,,,43.366625,77.05505278,Point(77.05505278 43.366625)
http://www.wikidata.org/entity/Q16488145,Il-18 Accident,1966-11-22T00:00:00Z,,,,43.34727778,77.03347222,Point(77.03347222 43.34727778)
http://www.wikidata.org/entity/Q16488150,Aeroflot Flight 3843,1977-01-13T00:00:00Z,90,,,43.37638889,77.10277778,Point(77.10277778 43.37638889)
http://www.wikidata.org/entity/Q16488244,Q16488244,1979-09-03T00:00:00Z,,,,69.77222222,61.48055556,Point(61.48055556 69.77222222)
http://www.wikidata.org/entity/Q16488275,Aeroflot Flight 512,1973-01-01T00:00:00Z,9,,,31.7225,35.99305556,Point(35.99305556 31.7225)
http://www.wikidata.org/entity/Q16488482,Q16488482,1979-01-02T00:00:00Z,,,,-67.67111111,45.82694444,Point(45.82694444 -67.67111111)
http://www.wikidata.org/entity/Q16488486,Q16488486,1986-02-17T00:00:00Z,6,,,-66.835,88.0,Point(88.0 -66.835)
http://www.wikidata.org/entity/Q16488579,1962 Aral Sea Li-2 crash,1962-03-09T00:00:00Z,,,,45.61666667,58.58333333,Point(58.58333333 45.61666667)
http://www.wikidata.org/entity/Q16488738,Aeroflot Flight 3772,1966-08-27T00:00:00Z,,,,64.6,40.72055556,Point(40.72055556 64.6)
http://www.wikidata.org/entity/Q16495938,Q16495938,1973-08-08T00:00:00Z,,,,64.6025,40.67027778,Point(40.67027778 64.6025)
http://www.wikidata.org/entity/Q16532379,Aeroflot Flight 93,1990-06-30T00:00:00Z,,,,62.08333333,129.7666667,Point(129.7666667 62.08333333)
http://www.wikidata.org/entity/Q16532394,Q16532394,1958-02-19T00:00:00Z,0,,,55.41861111,42.2875,Point(42.2875 55.41861111)
http://www.wikidata.org/entity/Q16565572,Q16565572,1956-12-22T00:00:00Z,,,,46.2375,10.73227778,Point(10.73227778 46.2375)
http://www.wikidata.org/entity/Q16565575,Q16565575,2004-02-24T00:00:00Z,6,,,39.33833333,9.285,Point(9.285 39.33833333)
http://www.wikidata.org/entity/Q16565864,Q16565864,2003-04-04T00:00:00Z,,,,53.433056,15.764167,Point(15.764167 53.433056)
http://www.wikidata.org/entity/Q16565866,Q16565866,1936-12-01T00:00:00Z,,,,38.243056,23.788833,Point(23.788833 38.243056)
http://www.wikidata.org/entity/Q16565869,Q16565869,1937-11-11T00:00:00Z,,,,52.101111,21.003611,Point(21.003611 52.101111)
http://www.wikidata.org/entity/Q16565872,Q16565872,1936-12-28T00:00:00Z,,,,50.413611,23.207778,Point(23.207778 50.413611)
http://www.wikidata.org/entity/Q16565884,Q16565884,1985-11-13T00:00:00Z,,,,53.879,17.052,Point(17.052 53.879)
http://www.wikidata.org/entity/Q16630128,Aeroflot Flight 773,1971-10-10T00:00:00Z,25,,,56.13333333,41.26666667,Point(41.26666667 56.13333333)
http://www.wikidata.org/entity/Q16655874,Q16655874,1978-11-14T00:00:00Z,,,,59.66444444,17.98388889,Point(17.98388889 59.66444444)
http://www.wikidata.org/entity/Q16662343,Aeroflot Flight 36 (1976),1976-12-17T00:00:00Z,48,,,50.40055556,30.42166667,Point(30.42166667 50.40055556)
http://www.wikidata.org/entity/Q16662348,Aeroflot Flight 601,1983-12-24T00:00:00Z,44,,,64.89583333,45.72277778,Point(45.72277778 64.89583333)
http://www.wikidata.org/entity/Q16662355,Q16662355,1978-12-19T00:00:00Z,,,,39.69472222,66.97944444,Point(66.97944444 39.69472222)
http://www.wikidata.org/entity/Q16662359,Aeroflot Flight 134,1977-12-09T00:00:00Z,,,,64.9,77.76666667,Point(77.76666667 64.9)
http://www.wikidata.org/entity/Q16662366,Aeroflot Flight 6515,1978-10-23T00:00:00Z,26,,,45.43333333,35.16666667,Point(35.16666667 45.43333333)
http://www.wikidata.org/entity/Q16662368,Aeroflot Flight 13,1973-08-18T00:00:00Z,56,,,40.33016667,50.56905556,Point(50.56905556 40.33016667)
http://www.wikidata.org/entity/Q16662372,Aeroflot Flight F-77,1986-03-02T00:00:00Z,,,,54.71361111,52.86333333,Point(52.86333333 54.71361111)
http://www.wikidata.org/entity/Q16662374,Aeroflot Flight 6274,1975-11-17T00:00:00Z,,,,42.83055556,41.8875,Point(41.8875 42.83055556)
http://www.wikidata.org/entity/Q16662387,Q16662387,1977-07-08T00:00:00Z,,,,42.87611111,41.08972222,Point(41.08972222 42.87611111)
http://www.wikidata.org/entity/Q16662389,Q16662389,1975-11-20T00:00:00Z,19,,,49.91666667,36.11666667,Point(36.11666667 49.91666667)
http://www.wikidata.org/entity/Q16662433,Aeroflot Flight 498,1981-06-14T00:00:00Z,48,,,53.61666667,108.7333333,Point(108.7333333 53.61666667)
http://www.wikidata.org/entity/Q16662438,Q16662438,1981-02-12T00:00:00Z,2,,,80.58074167,57.67822222,Point(57.67822222 80.58074167)
http://www.wikidata.org/entity/Q16662452,Q16662452,1960-04-27T00:00:00Z,1,,,56.74472222,60.8025,Point(60.8025 56.74472222)
http://www.wikidata.org/entity/Q16662460,Aeroflot Flight 1770,1969-08-26T00:00:00Z,,,,55.59416667,37.27222222,Point(37.27222222 55.59416667)
http://www.wikidata.org/entity/Q94774,Pakistan Naval Air Arm Atlantique shootdown,1999-08-10T00:00:00Z,16,,,23.9,68.26666667,Point(68.26666667 23.9)
http://www.wikidata.org/entity/Q185380,Air France Flight 447,2009-06-01T00:00:00Z,228,,,3.0658333333333,-30.561666666667,Point(-30.561666666 3.065833333)
http://www.wikidata.org/entity/Q406599,Air New Zealand Flight 901,1979-11-28T00:00:00Z,20,,,-77.425,167.45833333333,Point(167.458333333 -77.425)
http://www.wikidata.org/entity/Q406599,Air New Zealand Flight 901,1979-11-28T00:00:00Z,237,,,-77.425,167.45833333333,Point(167.458333333 -77.425)
http://www.wikidata.org/entity/Q406599,Air New Zealand Flight 901,1979-11-28T00:00:00Z,257,,,-77.425,167.45833333333,Point(167.458333333 -77.425)
http://www.wikidata.org/entity/Q406609,Air Transat Flight 236,2001-08-24T00:00:00Z,0,,,42.733,-23.083,Point(-23.083 42.733)
http://www.wikidata.org/entity/Q432131,Lady Be Good,1943-04-04T00:00:00Z,9,,,26.71269444,24.02416667,Point(24.02416667 26.71269444)
http://www.wikidata.org/entity/Q452157,Mechelen incident,1940-01-10T00:00:00Z,,,,50.972914,5.715809,Point(5.715809 50.972914)
http://www.wikidata.org/entity/Q458321,Korean Air Lines Flight 902,1978-04-20T00:00:00Z,2,,,66.048333333333,33.070555555556,Point(33.070555555 66.048333333)
http://www.wikidata.org/entity/Q485120,Korean Air Flight 801,1997-08-06T00:00:00Z,228,,,13.45583333,144.732,Point(144.732 13.45583333)
http://www.wikidata.org/entity/Q486045,Asiana Airlines Flight 991,2011-07-28T00:00:00Z,2,,,33.53333333,124.83333333,Point(124.83333333 33.53333333)
http://www.wikidata.org/entity/Q495953,Korean Air Flight 858,1987-11-29T00:00:00Z,115,,,14.55,97.3833,Point(97.3833 14.55)
http://www.wikidata.org/entity/Q519012,1989 Belgium MiG-23 crash,1989-07-04T00:00:00Z,1,,,50.759388888889,3.3115,Point(3.3115 50.759388888)
http://www.wikidata.org/entity/Q613025,Independent Air Flight 1851,1989-02-08T00:00:00Z,144,,,36.9667,-25.1,Point(-25.1 36.9667)
http://www.wikidata.org/entity/Q655671,Hapag-Lloyd Flight 3378,2000-07-12T00:00:00Z,0,,,48.08333333,16.59444444,Point(16.59444444 48.08333333)
http://www.wikidata.org/entity/Q703762,China Airlines Flight 006,1985-02-19T00:00:00Z,0,,,32.54400556,-116.96558333,Point(-116.96558333 32.54400556)
http://www.wikidata.org/entity/Q715683,South African Airways Flight 295,1987-11-28T00:00:00Z,159,,,-19.175,59.633333333333,Point(59.633333333 -19.175)
http://www.wikidata.org/entity/Q741398,1996 Air Africa crash,1996-01-08T00:00:00Z,298,,,-4.32994444,15.31897222,Point(15.31897222 -4.32994444)
http://www.wikidata.org/entity/Q743060,Iran Air Flight 655 shootdown,1988-07-03T00:00:00Z,16,,,26.668333333333,56.044722222222,Point(56.044722222 26.668333333)
http://www.wikidata.org/entity/Q743060,Iran Air Flight 655 shootdown,1988-07-03T00:00:00Z,274,,,26.668333333333,56.044722222222,Point(56.044722222 26.668333333)
http://www.wikidata.org/entity/Q743060,Iran Air Flight 655 shootdown,1988-07-03T00:00:00Z,290,,,26.668333333333,56.044722222222,Point(56.044722222 26.668333333)
http://www.wikidata.org/entity/Q748379,1960 U-2 incident spy aircraft,1960-05-01T00:00:00Z,,,,56.726388888889,60.986111111111,Point(60.986111111 56.726388888)
http://www.wikidata.org/entity/Q904715,Yemenia Flight 626,2009-06-30T00:00:00Z,11,,,-11.3165,43.327,Point(43.327 -11.3165)
http://www.wikidata.org/entity/Q904715,Yemenia Flight 626,2009-06-30T00:00:00Z,142,,,-11.3165,43.327,Point(43.327 -11.3165)
http://www.wikidata.org/entity/Q904715,Yemenia Flight 626,2009-06-30T00:00:00Z,152,,,-11.3165,43.327,Point(43.327 -11.3165)
http://www.wikidata.org/entity/Q935682,Sudan Airways Flight 139,2003-07-08T00:00:00Z,117,,,19.62,37.2167,Point(37.2167 19.62)
http://www.wikidata.org/entity/Q962966,BOAC Flight 781,1954-01-10T00:00:00Z,35,,,42.67833333,10.42722222,Point(10.42722222 42.67833333)
http://www.wikidata.org/entity/Q967315,1992 European Community Monitor Mission helicopter downing,1992-01-07T00:00:00Z,5,,,46.1725,16.2306,Point(16.2306 46.1725)
http://www.wikidata.org/entity/Q1012788,Bristow Flight 56C,1995-01-19T00:00:00Z,0,,,58.7,1.3,Point(1.3 58.7)
http://www.wikidata.org/entity/Q1012788,Bristow Flight 56C,1995-01-19T00:00:00Z,0,,,58.7,1.3,Point(1.3 58.7)
http://www.wikidata.org/entity/Q1073177,China Airlines Flight 642,1999-08-22T00:00:00Z,3,,,22.309,113.915,Point(113.915 22.309)
http://www.wikidata.org/entity/Q1190969,Aeroflot Flight 411,1982-07-06T00:00:00Z,90,,,56.0275,37.25833333,Point(37.25833333 56.0275)
http://www.wikidata.org/entity/Q1268842,1996 Croatia USAF CT-43 crash,1996-04-03T00:00:00Z,35,,,42.598333333333,18.252222222222,Point(18.252222222 42.598333333)
http://www.wikidata.org/entity/Q1366606,1993 Zambia national football team plane crash,1993-04-27T00:00:00Z,30,,,0.618135,9.31272,Point(9.31272 0.618135)
http://www.wikidata.org/entity/Q1434045,1943 Gibraltar B-24 crash,1943-07-04T00:00:00Z,,,,36.1525,-5.33,Point(-5.33 36.1525)
http://www.wikidata.org/entity/Q1434047,1988 Remscheid A-10 crash,1988-12-08T00:00:00Z,6,,,51.18638889,7.16055556,Point(7.16055556 51.18638889)
http://www.wikidata.org/entity/Q1434079,1967 Nicosia Britannia disaster,1967-04-20T00:00:00Z,126,,,35.108289,33.287094,Point(33.287094 35.108289)
http://www.wikidata.org/entity/Q1434556,Flying Tiger Line Flight 923,1962-09-23T00:00:00Z,28,,,54.2,-24.5,Point(-24.5 54.2)
http://www.wikidata.org/entity/Q1488972,UTA 772 bombing,1989-09-19T00:00:00Z,170,,,16.86493,11.953711666667,Point(11.953711666 16.86493)
http://www.wikidata.org/entity/Q1771343,Hurum air disaster,1949-11-20T00:00:00Z,,,,59.615295,10.575199,Point(10.575199 59.615295)
http://www.wikidata.org/entity/Q1772327,Trigana Air Service Flight 168,2010-02-11T00:00:00Z,,,,-1.03083333,117.09555556,Point(117.09555556 -1.03083333)
http://www.wikidata.org/entity/Q1816505,Philippine Airlines Flight 434,1994-12-11T00:00:00Z,1,,,25.845833333333,131.24166666667,Point(131.241666666 25.845833333)
http://www.wikidata.org/entity/Q1816505,Philippine Airlines Flight 434,1994-12-11T00:00:00Z,1,,,25.845833333333,131.24166666667,Point(131.241666666 25.845833333)
http://www.wikidata.org/entity/Q1993878,1975 Tan Son Nhut C-5 accident,1975-04-04T00:00:00Z,138,,,10.8439,106.702,Point(106.702 10.8439)
http://www.wikidata.org/entity/Q1993878,1975 Tan Son Nhut C-5 accident,1975-04-04T00:00:00Z,138,,,10.8439,106.702,Point(106.702 10.8439)
http://www.wikidata.org/entity/Q1995382,1963 Aeroflot Tupolev Tu-124 Neva river ditching,1963-08-21T00:00:00Z,0,,,59.91972222,30.40361111,Point(30.40361111 59.91972222)
http://www.wikidata.org/entity/Q2047975,Bjørnøya Accident,1954-03-28T00:00:00Z,8,,,74.46,18.92,Point(18.92 74.46)
http://www.wikidata.org/entity/Q2253625,Aeroflot Flight 4225,1980-07-08T00:00:00Z,166,,,43.2775,76.8958,Point(76.8958 43.2775)
http://www.wikidata.org/entity/Q2253625,Aeroflot Flight 4225,1980-07-08T00:00:00Z,166,,,43.2775,76.8958,Point(76.8958 43.2775)
http://www.wikidata.org/entity/Q2253625,Aeroflot Flight 4225,1980-07-08T00:00:00Z,166,,,43.2775,76.8958,Point(76.8958 43.2775)
http://www.wikidata.org/entity/Q2253625,Aeroflot Flight 4225,1980-07-08T00:00:00Z,166,,,43.2775,76.8958,Point(76.8958 43.2775)
http://www.wikidata.org/entity/Q2254625,Aeroflot Flight 1491,1972-05-18T00:00:00Z,122,,,50.153055555556,36.348055555556,Point(36.348055555 50.153055555)
http://www.wikidata.org/entity/Q2254649,Aeroflot Flight 902,1962-06-30T00:00:00Z,84,,,56.0294,93.0675,Point(93.0675 56.0294)
http://www.wikidata.org/entity/Q2254794,Aeroflot Flight 1691,1979-03-17T00:00:00Z,58,,,55.5961,37.2675,Point(37.2675 55.5961)
http://www.wikidata.org/entity/Q2254794,Aeroflot Flight 1691,1979-03-17T00:00:00Z,58,,,55.5961,37.2675,Point(37.2675 55.5961)
http://www.wikidata.org/entity/Q2254909,Austrian Airlines flight 901,1960-09-26T00:00:00Z,31,,,56.002605,37.096024,Point(37.096024 56.002605)
http://www.wikidata.org/entity/Q2289446,KLM Flight 607-E,1958-08-14T00:00:00Z,99,,,53.2083,-11.8833,Point(-11.8833 53.2083)
http://www.wikidata.org/entity/Q2292497,Linate Airport disasterrr,2001-10-08T00:00:00Z,118,,,45.448333333333,9.2766666666667,Point(9.276666666 45.448333333)
http://www.wikidata.org/entity/Q2317794,KLM Flight 608,1954-08-23T00:00:00Z,21,,,52.666666666667,4.3333333333333,Point(4.333333333 52.666666666)
http://www.wikidata.org/entity/Q2343232,BOAC Flight 777,1943-06-01T00:00:00Z,17,,,46.116667,-10.25,Point(-10.25 46.116667)
http://www.wikidata.org/entity/Q2344809,KLM Flight 844,1957-07-16T00:00:00Z,58,,,-1.20333333,136.14611111,Point(136.14611111 -1.20333333)
http://www.wikidata.org/entity/Q2375420,Aeroflot Flight 3352,1984-10-11T00:00:00Z,174,,,54.96666667,73.30833333,Point(73.30833333 54.96666667)
http://www.wikidata.org/entity/Q2475745,Siberia Airlines Flight 1812,2001-10-04T00:00:00Z,78,,,42.18333333,37.61666667,Point(37.61666667 42.18333333)
http://www.wikidata.org/entity/Q2485673,CanJet Flight 918,2009-04-19T00:00:00Z,0,,,18.4999,-77.9164,Point(-77.9164 18.4999)
http://www.wikidata.org/entity/Q2495117,United Airlines Flight 736,1958-04-21T00:00:00Z,49,,,35.9998,-115.2056,Point(-115.2056 35.9998)
http://www.wikidata.org/entity/Q2550247,El Al Flight 402,1955-07-27T00:00:00Z,58,,,41.4,23.21666667,Point(23.21666667 41.4)
http://www.wikidata.org/entity/Q2603955,Gulf of Sidra incident,1989-01-04T00:00:00Z,,,,33.5,23.4,Point(23.4 33.5)
http://www.wikidata.org/entity/Q2608588,Cubana Flight 455,1976-10-06T00:00:00Z,73,,,13.13,-59.725,Point(-59.725 13.13)
http://www.wikidata.org/entity/Q2623686,1996 Belgian Air Force Hercules accident,1996-07-15T00:00:00Z,34,,,51.45,5.37444,Point(5.37444 51.45)
http://www.wikidata.org/entity/Q2822697,Air France Flight 152,1953-08-03T00:00:00Z,4,,,36.51957,28.922653,Point(28.922653 36.51957)
http://www.wikidata.org/entity/Q2822708,2005 Iranian Air Force C-130 crash,2005-12-06T00:00:00Z,94,,,35.7,51.416667,Point(51.416667 35.7)
http://www.wikidata.org/entity/Q2822709,2012 Kenya Police helicopter crash,2012-06-10T00:00:00Z,6,,,-1.373503,36.639404,Point(36.639404 -1.373503)
http://www.wikidata.org/entity/Q2896313,2002 Mombasa attacks,2002-11-28T00:00:00Z,0,,,-4.05,39.666,Point(39.666 -4.05)
http://www.wikidata.org/entity/Q2909812,1997 Israeli helicopter disaster,1997-02-04T00:00:00Z,73,,,33.2222,35.6411,Point(35.6411 33.2222)
http://www.wikidata.org/entity/Q2948131,Aeroflot Flight 8381,1985-05-03T00:00:00Z,94,,,49.8407942,24.8645514,Point(24.8645514 49.8407942)
http://www.wikidata.org/entity/Q3078122,South African Airways Flight 201,1954-04-08T00:00:00Z,21,,,39.9167,14.5,Point(14.5 39.9167)
http://www.wikidata.org/entity/Q3156912,Air Philippines Flight 541,2000-04-19T00:00:00Z,131,,,7.15666667,125.70083333,Point(125.70083333 7.15666667)
http://www.wikidata.org/entity/Q3271379,Gulf Air Flight 072,2000-08-23T00:00:00Z,143,,,26.28888889,50.63333333,Point(50.63333333 26.28888889)
http://www.wikidata.org/entity/Q3525589,2005 Royal Air Force Hercules shootdown,2005-01-30T00:00:00Z,10,,,33.53158333,44.04875,Point(44.04875 33.53158333)
http://www.wikidata.org/entity/Q3562567,Avioimpex Flight 110,1993-11-20T00:00:00Z,116,,,41.185,20.776111111111,Point(20.776111111 41.185)
http://www.wikidata.org/entity/Q3610236,1982 British Army Gazelle friendly fire incident,1982-06-06T00:00:00Z,,,,-51.783611111111,-58.467777777778,Point(-58.467777777 -51.783611111)
http://www.wikidata.org/entity/Q3709226,Q3709226,1944-04-04T00:00:00Z,2,,,42.7584,10.1819,Point(10.1819 42.7584)
http://www.wikidata.org/entity/Q3797643,Castelsilano air crash,1980-07-18T00:00:00Z,,,,39.275,16.8,Point(16.8 39.275)
